"StichtagDatJahr","StatZoneSort","StatZoneLang","QuarSort","QuarLang","KreisSort","HerkunftSort","HerkunftCd","HerkunftLang","Kon2AggSort_noDM","Kon2AggCd_noDM","Kon2AggLang_noDM","AnzBestWir"
2014,192,"Letzigrund",92,"Altstetten",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",666
2014,192,"Letzigrund",92,"Altstetten",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",38
2014,192,"Letzigrund",92,"Altstetten",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",434
2014,192,"Letzigrund",92,"Altstetten",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",444
2014,193,"Juchhof",92,"Altstetten",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",84
2014,193,"Juchhof",92,"Altstetten",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",131
2014,193,"Juchhof",92,"Altstetten",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",249
2014,193,"Juchhof",92,"Altstetten",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",2
2014,193,"Juchhof",92,"Altstetten",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",73
2014,193,"Juchhof",92,"Altstetten",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",136
2014,194,"Grünaustrasse",92,"Altstetten",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",356
2014,194,"Grünaustrasse",92,"Altstetten",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",434
2014,194,"Grünaustrasse",92,"Altstetten",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",900
2014,194,"Grünaustrasse",92,"Altstetten",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",33
2014,194,"Grünaustrasse",92,"Altstetten",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",400
2014,194,"Grünaustrasse",92,"Altstetten",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",597
2014,197,"Riedhof",101,"Höngg",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",884
2014,197,"Riedhof",101,"Höngg",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",673
2014,197,"Riedhof",101,"Höngg",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",848
2014,197,"Riedhof",101,"Höngg",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",56
2014,197,"Riedhof",101,"Höngg",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",193
2014,197,"Riedhof",101,"Höngg",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",373
2014,198,"Hönggerberg",101,"Höngg",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",818
2014,198,"Hönggerberg",101,"Höngg",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",587
2014,198,"Hönggerberg",101,"Höngg",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",693
2014,198,"Hönggerberg",101,"Höngg",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",66
2014,198,"Hönggerberg",101,"Höngg",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",155
2014,198,"Hönggerberg",101,"Höngg",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",354
2014,199,"Imbisbühlstrasse",101,"Höngg",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",748
2014,199,"Imbisbühlstrasse",101,"Höngg",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",631
2014,199,"Imbisbühlstrasse",101,"Höngg",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",866
2014,199,"Imbisbühlstrasse",101,"Höngg",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",96
2014,199,"Imbisbühlstrasse",101,"Höngg",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",289
2014,199,"Imbisbühlstrasse",101,"Höngg",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",550
2014,200,"Werdinsel",101,"Höngg",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",559
2014,200,"Werdinsel",101,"Höngg",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",415
2014,200,"Werdinsel",101,"Höngg",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",604
2014,200,"Werdinsel",101,"Höngg",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",57
2014,200,"Werdinsel",101,"Höngg",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",154
2014,200,"Werdinsel",101,"Höngg",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",269
2014,201,"ETH Hönggerberg",101,"Höngg",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",3
2014,201,"ETH Hönggerberg",101,"Höngg",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",3
2014,202,"Bauherrenstrasse",101,"Höngg",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",426
2014,202,"Bauherrenstrasse",101,"Höngg",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",274
2014,202,"Bauherrenstrasse",101,"Höngg",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",434
2014,202,"Bauherrenstrasse",101,"Höngg",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",43
2014,202,"Bauherrenstrasse",101,"Höngg",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",114
2014,202,"Bauherrenstrasse",101,"Höngg",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",193
2014,203,"Grossmannstrasse",101,"Höngg",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",595
2014,203,"Grossmannstrasse",101,"Höngg",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",454
2014,203,"Grossmannstrasse",101,"Höngg",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",654
2014,203,"Grossmannstrasse",101,"Höngg",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",53
2014,203,"Grossmannstrasse",101,"Höngg",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",158
2014,203,"Grossmannstrasse",101,"Höngg",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",368
2014,204,"Waidbad",101,"Höngg",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",479
2014,204,"Waidbad",101,"Höngg",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",361
2014,204,"Waidbad",101,"Höngg",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",551
2014,204,"Waidbad",101,"Höngg",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",44
2014,204,"Waidbad",101,"Höngg",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",95
2014,204,"Waidbad",101,"Höngg",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",184
2014,205,"Rütihof",101,"Höngg",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",848
2014,205,"Rütihof",101,"Höngg",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",753
2014,205,"Rütihof",101,"Höngg",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",1112
2014,205,"Rütihof",101,"Höngg",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",86
2014,205,"Rütihof",101,"Höngg",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",235
2014,205,"Rütihof",101,"Höngg",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",396
2014,206,"Gsteigstrasse",101,"Höngg",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",551
2014,206,"Gsteigstrasse",101,"Höngg",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",391
2014,206,"Gsteigstrasse",101,"Höngg",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",571
2014,206,"Gsteigstrasse",101,"Höngg",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",54
2014,206,"Gsteigstrasse",101,"Höngg",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",143
2014,206,"Gsteigstrasse",101,"Höngg",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",262
2014,208,"Waidspital",102,"Wipkingen",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",314
2014,208,"Waidspital",102,"Wipkingen",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",229
2014,208,"Waidspital",102,"Wipkingen",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",288
2014,208,"Waidspital",102,"Wipkingen",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",36
2014,208,"Waidspital",102,"Wipkingen",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",97
2014,208,"Waidspital",102,"Wipkingen",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",146
2014,209,"Im Sydefädeli",102,"Wipkingen",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",681
2014,209,"Im Sydefädeli",102,"Wipkingen",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",564
2014,209,"Im Sydefädeli",102,"Wipkingen",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",1002
2014,209,"Im Sydefädeli",102,"Wipkingen",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",93
2014,209,"Im Sydefädeli",102,"Wipkingen",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",277
2014,209,"Im Sydefädeli",102,"Wipkingen",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",496
2014,210,"Zschokkestrasse",102,"Wipkingen",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",358
2014,210,"Zschokkestrasse",102,"Wipkingen",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",296
2014,210,"Zschokkestrasse",102,"Wipkingen",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",451
2014,210,"Zschokkestrasse",102,"Wipkingen",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",52
2014,210,"Zschokkestrasse",102,"Wipkingen",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",135
2014,210,"Zschokkestrasse",102,"Wipkingen",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",337
2014,211,"Rosengartenstrasse",102,"Wipkingen",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",342
2014,211,"Rosengartenstrasse",102,"Wipkingen",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",323
2014,211,"Rosengartenstrasse",102,"Wipkingen",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",446
2014,211,"Rosengartenstrasse",102,"Wipkingen",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",49
2014,211,"Rosengartenstrasse",102,"Wipkingen",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",174
2014,211,"Rosengartenstrasse",102,"Wipkingen",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",271
2014,212,"Röschibachstrasse",102,"Wipkingen",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",546
2014,212,"Röschibachstrasse",102,"Wipkingen",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",472
2014,212,"Röschibachstrasse",102,"Wipkingen",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",940
2014,212,"Röschibachstrasse",102,"Wipkingen",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",92
2014,212,"Röschibachstrasse",102,"Wipkingen",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",292
2014,212,"Röschibachstrasse",102,"Wipkingen",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",588
2014,213,"Schubertstrasse",102,"Wipkingen",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",679
2014,213,"Schubertstrasse",102,"Wipkingen",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",549
2014,213,"Schubertstrasse",102,"Wipkingen",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",761
2014,213,"Schubertstrasse",102,"Wipkingen",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",104
2014,213,"Schubertstrasse",102,"Wipkingen",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",293
2014,213,"Schubertstrasse",102,"Wipkingen",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",513
2014,214,"Letten",102,"Wipkingen",10,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",554
2014,214,"Letten",102,"Wipkingen",10,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",548
2014,214,"Letten",102,"Wipkingen",10,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",768
2014,214,"Letten",102,"Wipkingen",10,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",44
2014,214,"Letten",102,"Wipkingen",10,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",190
2014,214,"Letten",102,"Wipkingen",10,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",327
2014,217,"Mühlacker",111,"Affoltern",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",586
2014,217,"Mühlacker",111,"Affoltern",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",668
2014,217,"Mühlacker",111,"Affoltern",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",1371
2014,217,"Mühlacker",111,"Affoltern",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",69
2014,217,"Mühlacker",111,"Affoltern",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",426
2014,217,"Mühlacker",111,"Affoltern",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",803
2014,218,"Holzerhurd",111,"Affoltern",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",384
2014,218,"Holzerhurd",111,"Affoltern",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",378
2014,218,"Holzerhurd",111,"Affoltern",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",703
2014,218,"Holzerhurd",111,"Affoltern",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",21
2014,218,"Holzerhurd",111,"Affoltern",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",333
2014,218,"Holzerhurd",111,"Affoltern",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",529
2014,219,"Zehntenhausplatz",111,"Affoltern",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",775
2014,219,"Zehntenhausplatz",111,"Affoltern",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",879
2014,219,"Zehntenhausplatz",111,"Affoltern",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",1286
2014,219,"Zehntenhausplatz",111,"Affoltern",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",99
2014,219,"Zehntenhausplatz",111,"Affoltern",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",578
2014,219,"Zehntenhausplatz",111,"Affoltern",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",1030
2014,220,"Lerchenberg",111,"Affoltern",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",1204
2014,220,"Lerchenberg",111,"Affoltern",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",1160
2014,220,"Lerchenberg",111,"Affoltern",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",1728
2014,220,"Lerchenberg",111,"Affoltern",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",155
2014,220,"Lerchenberg",111,"Affoltern",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",834
2014,220,"Lerchenberg",111,"Affoltern",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",1385
2014,221,"Schützenmatt",111,"Affoltern",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",363
2014,221,"Schützenmatt",111,"Affoltern",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",405
2014,221,"Schützenmatt",111,"Affoltern",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",510
2014,221,"Schützenmatt",111,"Affoltern",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",58
2014,221,"Schützenmatt",111,"Affoltern",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",194
2014,221,"Schützenmatt",111,"Affoltern",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",338
2014,222,"Hürst",111,"Affoltern",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",682
2014,222,"Hürst",111,"Affoltern",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",664
2014,222,"Hürst",111,"Affoltern",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",987
2014,222,"Hürst",111,"Affoltern",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",69
2014,222,"Hürst",111,"Affoltern",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",341
2014,222,"Hürst",111,"Affoltern",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",600
2014,223,"Reckenholz",111,"Affoltern",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",731
2014,223,"Reckenholz",111,"Affoltern",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",651
2014,223,"Reckenholz",111,"Affoltern",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",1108
2014,223,"Reckenholz",111,"Affoltern",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",41
2014,223,"Reckenholz",111,"Affoltern",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",260
2014,223,"Reckenholz",111,"Affoltern",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",516
2014,225,"Neu-Oerlikon",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",863
2014,225,"Neu-Oerlikon",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",940
2014,225,"Neu-Oerlikon",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",1414
2014,225,"Neu-Oerlikon",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",119
2014,225,"Neu-Oerlikon",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",579
2014,225,"Neu-Oerlikon",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",1053
2014,226,"Holunderhof",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",296
2014,226,"Holunderhof",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",302
2014,226,"Holunderhof",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",439
2014,226,"Holunderhof",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",27
2014,226,"Holunderhof",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",162
2014,226,"Holunderhof",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",374
2014,227,"Albin Zollinger-Platz",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",654
2014,227,"Albin Zollinger-Platz",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",558
2014,227,"Albin Zollinger-Platz",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",749
2014,227,"Albin Zollinger-Platz",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",90
2014,227,"Albin Zollinger-Platz",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",338
2014,227,"Albin Zollinger-Platz",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",576
2014,228,"Marktplatz Oerlikon",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",337
2014,228,"Marktplatz Oerlikon",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",324
2014,228,"Marktplatz Oerlikon",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",472
2014,228,"Marktplatz Oerlikon",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",59
2014,228,"Marktplatz Oerlikon",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",225
2014,228,"Marktplatz Oerlikon",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",601
2014,229,"Tramdepot",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",352
2014,229,"Tramdepot",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",375
2014,229,"Tramdepot",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",531
2014,229,"Tramdepot",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",55
2014,229,"Tramdepot",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",324
2014,229,"Tramdepot",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",613
2014,230,"Messegelände",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",285
2014,230,"Messegelände",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",318
2014,230,"Messegelände",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",459
2014,230,"Messegelände",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",48
2014,230,"Messegelände",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",165
2014,230,"Messegelände",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",298
2014,231,"Magdalenenstrasse",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",366
2014,231,"Magdalenenstrasse",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",393
2014,231,"Magdalenenstrasse",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",457
2014,231,"Magdalenenstrasse",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",60
2014,231,"Magdalenenstrasse",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",255
2014,231,"Magdalenenstrasse",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",495
2014,232,"Berninaplatz",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",445
2014,232,"Berninaplatz",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",533
2014,232,"Berninaplatz",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",519
2014,232,"Berninaplatz",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",82
2014,232,"Berninaplatz",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",274
2014,232,"Berninaplatz",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",479
2014,233,"Gorwiden",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",314
2014,233,"Gorwiden",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",283
2014,233,"Gorwiden",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",347
2014,233,"Gorwiden",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",38
2014,233,"Gorwiden",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",157
2014,233,"Gorwiden",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",304
2014,234,"Murwiesenstrasse",115,"Oerlikon",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",121
2014,234,"Murwiesenstrasse",115,"Oerlikon",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",165
2014,234,"Murwiesenstrasse",115,"Oerlikon",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",167
2014,234,"Murwiesenstrasse",115,"Oerlikon",11,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",30
2014,234,"Murwiesenstrasse",115,"Oerlikon",11,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",121
2014,234,"Murwiesenstrasse",115,"Oerlikon",11,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",116
2014,236,"Köschenrüti",119,"Seebach",11,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",729
2014,236,"Köschenrüti",119,"Seebach",11,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",764
2014,236,"Köschenrüti",119,"Seebach",11,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",1209
